transaction_id,sender_account_id,receiver_account_id,receiver_account_number,receiver_name,amount,transaction_time,transaction_hour,transaction_dayofweek,is_off_hours,is_high_value,is_repeated_amount,anomaly_score,risk_level,is_fraud,status,rule_triggered
TXN004578,ACC0008,ACC0110,5146780827,Saksham Reddy,41231.82,2025-09-21T10:34:14,10,6,0,0,0,17.55,Low,0,Normal,None
TXN004579,ACC0021,ACC0059,3980491761,Vasatika Shroff,57949.52,2025-01-01T13:33:19,13,2,0,0,0,14.42,Low,0,Normal,None
TXN004580,ACC0053,ACC0054,8995059760,Edhitha Chana,94321.23,2025-12-17T11:54:43,11,2,0,0,0,20.76,Low,0,Normal,None
TXN004581,ACC0113,ACC0008,4821286999,Guneet Sur,24605.95,2025-10-29T12:57:19,12,2,0,0,0,10.33,Low,0,Normal,None
TXN004582,ACC0075,ACC0018,4993808565,Hardik Hari,36884.22,2025-03-01T09:44:46,9,5,0,0,0,9.38,Low,0,Normal,None
TXN004583,ACC0005,ACC0083,3105400301,Arunima Dara,8217.26,2025-09-20T08:49:17,8,5,0,0,0,3.73,Low,0,Normal,None
TXN004584,ACC0121,ACC0061,2785736751,Tara Raj,87701.74,2025-12-26T16:40:31,16,4,0,0,0,16.57,Low,0,Normal,None
TXN004585,ACC0071,ACC0111,3051831252,Ronith Luthra,55531.61,2025-05-06T02:16:49,2,1,1,0,0,32.4,Medium,1,Flagged,RULE002
TXN004586,ACC0115,ACC0124,1610900200,Shivani Wason,83359.85,2025-02-06T18:15:08,18,3,0,0,0,16.98,Low,0,Normal,None
TXN004587,ACC0055,ACC0108,3108307952,Frederick Ganesh,94498.76,2025-09-12T21:44:38,21,4,0,0,0,19.35,Low,0,Normal,None
TXN004588,ACC0098,ACC0121,8331319481,Meera Agate,62816.52,2025-03-18T20:52:51,20,1,0,0,1,42.29,Medium,1,Flagged,RULE001
TXN004589,ACC0066,ACC0008,4821286999,Shravya Sridhar,84961.87,2026-01-26T16:36:25,16,0,0,0,0,21.66,Low,0,Normal,None
TXN004590,ACC0107,ACC0115,7539399243,Benjamin Mammen,2699.15,2025-06-24T13:24:34,13,1,0,0,1,39.75,Medium,1,Flagged,RULE001
TXN004591,ACC0085,ACC0029,2140169349,Om Krishnamurthy,54507.34,2025-08-25T10:02:04,10,0,0,0,0,19.46,Low,0,Normal,None
TXN004592,ACC0122,ACC0003,1429416213,Gautam Korpal,98782.53,2025-09-03T16:20:50,16,2,0,0,1,36.34,Medium,1,Flagged,RULE001
TXN004593,ACC0021,ACC0042,7954672204,Wazir Bakshi,46626.59,2025-09-08T15:26:56,15,0,0,0,0,17.02,Low,0,Normal,None
TXN004594,ACC0033,ACC0112,9908115095,Unni Parikh,68274.07,2025-09-15T14:41:52,14,0,0,0,0,15.37,Low,0,Normal,None
TXN004595,ACC0024,ACC0105,2272368870,Jalsa Palla,89299.71,2025-05-07T14:11:09,14,2,0,0,0,21.03,Low,0,Normal,None
TXN004596,ACC0100,ACC0090,2395925222,Raghav Radhakrishnan,59797.33,2025-08-08T15:18:48,15,4,0,0,0,15.26,Low,0,Normal,None
TXN004597,ACC0008,ACC0087,7839626408,Damini Ganesan,17301.37,2025-05-04T10:02:07,10,6,0,0,0,9.32,Low,0,Normal,None
TXN004598,ACC0102,ACC0056,6322520473,Darpan Taneja,1357421.91,2025-08-25T12:44:21,12,0,0,1,0,44.3,Medium,1,Flagged,RULE003
TXN004599,ACC0078,ACC0020,9292791081,Radha Manda,21466.31,2025-05-13T02:17:59,2,1,1,0,0,28.29,Medium,1,Flagged,RULE002
TXN004600,ACC0125,ACC0088,5667181604,Neel Talwar,29566.79,2025-07-25T10:45:57,10,4,0,0,0,7.69,Low,0,Normal,None
TXN004601,ACC0040,ACC0092,9074999565,Harita Swaminathan,12044.83,2026-03-15T11:09:28,11,6,0,0,0,10.83,Low,0,Normal,None
TXN004602,ACC0078,ACC0019,4482238042,Daksha Trivedi,59791.12,2026-02-06T18:15:41,18,4,0,0,0,14.83,Low,0,Normal,None
TXN004603,ACC0065,ACC0073,2062073697,Sneha Venkatesh,35821.0,2025-12-09T11:07:10,11,1,0,0,0,12.8,Low,0,Normal,None
TXN004604,ACC0127,ACC0083,3105400301,Yasti Mammen,78368.58,2026-04-12T14:39:59,14,6,0,0,0,23.62,Low,0,Normal,None
TXN004605,ACC0099,ACC0005,4776436931,Gaurang Boase,14625.61,2025-10-15T19:27:49,19,2,0,0,0,5.73,Low,0,Normal,None
TXN004606,ACC0033,ACC0103,7374584386,Noah Palla,31360.97,2026-04-29T12:54:18,12,2,0,0,0,14.23,Low,0,Normal,None
TXN004607,ACC0129,ACC0126,7614170462,Urvi Purohit,26117.38,2025-03-09T17:17:43,17,6,0,0,0,5.87,Low,0,Normal,None
TXN004608,ACC0090,ACC0077,4518871744,Umang Shere,23120.57,2025-10-21T01:45:33,1,1,1,0,0,28.95,Medium,1,Flagged,RULE002
TXN004609,ACC0017,ACC0033,9597198563,Anjali Bhatia,53327.68,2025-01-16T15:55:47,15,3,0,0,0,11.84,Low,0,Normal,None
TXN004610,ACC0044,ACC0022,4011966884,Amruta Jain,83556.52,2026-05-20T21:20:53,21,2,0,0,0,21.56,Low,0,Normal,None
TXN004611,ACC0001,ACC0009,6464693977,Yashasvi Butala,26474.96,2026-04-14T11:43:58,11,1,0,0,0,11.7,Low,0,Normal,None
TXN004612,ACC0071,ACC0003,1429416213,Samarth Khalsa,3046.68,2026-01-21T22:40:53,22,2,0,0,1,39.96,Medium,1,Flagged,RULE001
TXN004613,ACC0001,ACC0011,7393195616,Vritti Master,53336.16,2025-09-14T02:09:57,2,6,1,0,0,23.97,Low,1,Flagged,RULE002
TXN004614,ACC0032,ACC0106,9650701349,Matthew Wadhwa,25981.86,2025-05-15T14:39:57,14,3,0,0,0,7.71,Low,0,Normal,None
TXN004615,ACC0124,ACC0011,7393195616,Chasmum Nagi,56695.35,2025-04-02T09:43:38,9,2,0,0,0,18.33,Low,0,Normal,None
TXN004616,ACC0024,ACC0099,6715705115,Ekaja Hari,1188535.65,2025-02-26T13:40:59,13,2,0,1,0,38.52,Medium,1,Flagged,RULE003
TXN004617,ACC0036,ACC0116,7136777415,Shaurya Mammen,1216.5,2025-10-06T19:20:02,19,0,0,0,1,45.82,Medium,1,Flagged,RULE001
TXN004618,ACC0001,ACC0019,4482238042,Leela Dani,62116.96,2025-06-02T09:55:08,9,0,0,0,0,17.42,Low,0,Normal,None
TXN004619,ACC0096,ACC0070,8868054898,Shravya Mand,83524.15,2026-05-06T21:53:55,21,2,0,0,0,15.08,Low,0,Normal,None
TXN004620,ACC0037,ACC0032,6111349421,Edhitha Konda,1582.59,2026-05-11T18:23:48,18,0,0,0,0,1.8,Low,0,Normal,None
TXN004621,ACC0096,ACC0051,5816198518,Zaitra Kapur,25452.52,2025-09-05T21:26:34,21,4,0,0,0,13.24,Low,0,Normal,None
TXN004622,ACC0053,ACC0016,6618926823,Anusha Saha,40358.7,2025-01-11T20:01:22,20,5,0,0,0,14.01,Low,0,Normal,None
TXN004623,ACC0022,ACC0040,6679017210,Charan Warrior,1801638.53,2026-05-20T16:23:29,16,2,0,1,0,40.37,Medium,1,Flagged,RULE003
TXN004624,ACC0130,ACC0047,7418301077,Shivansh Gill,84711.09,2025-05-27T19:30:13,19,1,0,0,0,22.05,Low,0,Normal,None
TXN004625,ACC0086,ACC0092,9074999565,Hemang Andra,1557000.13,2025-02-08T15:41:33,15,5,0,1,0,40.14,Medium,1,Flagged,RULE003
TXN004626,ACC0109,ACC0038,7739255769,Unnati Bath,2723.67,2026-03-15T02:07:24,2,6,1,0,0,24.65,Low,1,Flagged,RULE002
TXN004627,ACC0101,ACC0097,3971203213,Girik Chadha,1570447.51,2025-08-31T17:22:53,17,6,0,1,0,43.18,Medium,1,Flagged,RULE003
TXN004628,ACC0067,ACC0041,5659161352,Nimrat Patil,26832.48,2025-03-29T11:47:39,11,5,0,0,0,10.75,Low,0,Normal,None
TXN004629,ACC0114,ACC0022,4011966884,Adweta Mittal,26866.01,2025-12-29T11:01:21,11,0,0,0,0,13.68,Low,0,Normal,None
TXN004630,ACC0128,ACC0129,4248149900,Ikbal Raval,39654.1,2026-04-19T01:56:14,1,6,1,0,0,41.77,Medium,1,Flagged,RULE002
TXN004631,ACC0127,ACC0077,4518871744,Vedhika Amble,75388.17,2025-07-25T11:00:53,11,4,0,0,0,23.9,Low,0,Normal,None
TXN004632,ACC0038,ACC0117,4178659381,Orinder Mannan,1743874.77,2025-04-19T19:47:41,19,5,0,1,0,43.88,Medium,1,Flagged,RULE003
TXN004633,ACC0063,ACC0094,7040562787,Jack Din,7967.38,2025-09-09T22:39:26,22,1,0,0,0,9.59,Low,0,Normal,None
TXN004634,ACC0126,ACC0056,6322520473,Idika Yohannan,1611872.55,2025-03-10T20:06:32,20,0,0,1,0,49.7,Medium,1,Flagged,RULE003
TXN004635,ACC0001,ACC0127,2075321966,Madhavi Morar,53235.32,2026-05-07T18:20:30,18,3,0,0,0,15.69,Low,0,Normal,None
TXN004636,ACC0107,ACC0113,1651662547,Adya Sekhon,28212.06,2025-06-22T10:47:37,10,6,0,0,0,8.22,Low,0,Normal,None
TXN004637,ACC0044,ACC0076,2584392711,Upasna Swamy,72976.02,2026-01-24T13:27:42,13,5,0,0,0,22.69,Low,0,Normal,None
TXN004638,ACC0074,ACC0128,8822944679,Nathaniel Sur,13246.53,2025-04-06T22:25:30,22,6,0,0,0,12.54,Low,0,Normal,None
TXN004639,ACC0016,ACC0113,1651662547,Nandini Kade,10881.87,2025-09-11T22:22:20,22,3,0,0,1,28.56,Medium,1,Flagged,RULE001
TXN004640,ACC0098,ACC0097,3971203213,Odika Mistry,2987.16,2025-12-04T11:43:41,11,3,0,0,1,39.63,Medium,1,Flagged,RULE001
TXN004641,ACC0036,ACC0105,2272368870,Hemangini Sidhu,15203.19,2025-12-27T02:40:45,2,5,1,0,0,39.24,Medium,1,Flagged,RULE002
TXN004642,ACC0058,ACC0045,5607762160,Harini Chaudhari,5474.95,2026-03-17T15:24:36,15,1,0,0,0,5.48,Low,0,Normal,None
TXN004643,ACC0006,ACC0114,2065972034,Widisha Seth,312.35,2025-01-01T17:30:44,17,2,0,0,0,5.21,Low,0,Normal,None
TXN004644,ACC0052,ACC0012,2188332531,Krishna Hans,44860.57,2026-02-26T16:00:30,16,3,0,0,1,35.07,Medium,1,Flagged,RULE001
TXN004645,ACC0055,ACC0116,7136777415,Owen Varghese,50505.54,2025-11-28T18:35:24,18,4,0,0,0,12.04,Low,0,Normal,None
TXN004646,ACC0044,ACC0015,3373077218,Samar Suri,8135.79,2025-02-10T02:11:07,2,0,1,0,0,39.55,Medium,1,Flagged,RULE002
TXN004647,ACC0102,ACC0071,3019952485,Lucky Rajagopalan,10116.71,2026-05-18T14:15:49,14,0,0,0,0,4.22,Low,0,Normal,None
TXN004648,ACC0117,ACC0086,7371573279,Xalak Ravi,71664.81,2026-02-26T22:35:28,22,3,0,0,0,17.57,Low,0,Normal,None
TXN004649,ACC0061,ACC0003,1429416213,Xiti Saxena,81806.47,2025-06-06T15:46:18,15,4,0,0,0,21.27,Low,0,Normal,None
TXN004650,ACC0012,ACC0004,2139027119,Bhavini Choudhury,1902319.94,2025-05-17T13:16:22,13,5,0,1,0,48.14,Medium,1,Flagged,RULE003
TXN004651,ACC0059,ACC0092,9074999565,Balhaar Vala,89733.5,2025-09-06T12:28:56,12,5,0,0,0,16.39,Low,0,Normal,None
TXN004652,ACC0063,ACC0055,8033702319,Keya Mitter,2618.38,2025-06-13T14:28:01,14,4,0,0,0,8.7,Low,0,Normal,None
TXN004653,ACC0090,ACC0098,6879898071,Lekha Bhat,81500.26,2026-04-28T22:15:09,22,1,0,0,0,23.66,Low,0,Normal,None
TXN004654,ACC0101,ACC0105,2272368870,Bhavya Kuruvilla,93221.13,2026-03-08T20:11:33,20,6,0,0,0,23.34,Low,0,Normal,None
TXN004655,ACC0073,ACC0063,6805759868,Xalak Kohli,826576.46,2025-11-02T22:46:23,22,6,0,1,0,48.35,Medium,1,Flagged,RULE003
TXN004656,ACC0084,ACC0129,4248149900,Orinder Bedi,5765.16,2025-07-31T17:37:53,17,3,0,0,0,10.54,Low,0,Normal,None
TXN004657,ACC0015,ACC0082,2591589823,Gaurav Luthra,30971.11,2026-01-20T14:42:46,14,1,0,0,0,11.02,Low,0,Normal,None
TXN004658,ACC0058,ACC0066,1116402431,Kai Agrawal,64315.06,2026-05-03T20:37:48,20,6,0,0,0,18.35,Low,0,Normal,None
TXN004659,ACC0117,ACC0104,7858164010,Dominic Chandra,3087.08,2025-08-17T16:02:21,16,6,0,0,1,33.87,Medium,1,Flagged,RULE001
TXN004660,ACC0058,ACC0082,2591589823,Azad Master,93712.96,2025-01-04T21:56:44,21,5,0,0,0,23.37,Low,0,Normal,None
TXN004661,ACC0050,ACC0023,8982597239,Hredhaan Tailor,51701.45,2025-07-05T11:36:15,11,5,0,0,0,18.55,Low,0,Normal,None
TXN004662,ACC0073,ACC0088,5667181604,Advaith Tiwari,42632.38,2025-07-05T21:47:02,21,5,0,0,0,17.09,Low,0,Normal,None
TXN004663,ACC0078,ACC0012,2188332531,Ekavir Mistry,53760.67,2025-07-05T14:47:24,14,5,0,0,0,13.26,Low,0,Normal,None
TXN004664,ACC0031,ACC0092,9074999565,Geetika Sama,26178.2,2025-05-20T19:03:43,19,1,0,0,0,9.86,Low,0,Normal,None
TXN004665,ACC0048,ACC0084,8854238082,Dipta Sani,52999.01,2025-07-17T20:40:53,20,3,0,0,0,15.54,Low,0,Normal,None
TXN004666,ACC0106,ACC0099,6715705115,Panini Kari,68281.57,2026-04-27T15:05:26,15,0,0,0,0,18.17,Low,0,Normal,None
TXN004667,ACC0097,ACC0099,6715705115,Omya Ray,179993.3,2026-05-15T10:53:06,10,4,0,1,0,37.52,Medium,1,Flagged,RULE003
TXN004668,ACC0081,ACC0064,6242173772,Janya Gopal,85376.34,2026-05-14T09:17:23,9,3,0,0,0,17.11,Low,0,Normal,None
TXN004669,ACC0047,ACC0116,7136777415,Ekantika Pingle,71415.03,2025-05-04T18:48:12,18,6,0,0,0,16.29,Low,0,Normal,None
TXN004670,ACC0102,ACC0062,7767538527,Dipta Ganesh,43506.62,2025-09-19T11:23:39,11,4,0,0,0,12.22,Low,0,Normal,None
TXN004671,ACC0097,ACC0127,2075321966,Om Balay,28454.78,2026-03-22T15:00:20,15,6,0,0,0,10.67,Low,0,Normal,None
TXN004672,ACC0003,ACC0100,6611903015,Chaman Mand,39639.68,2026-03-19T09:29:37,9,3,0,0,0,12.01,Low,0,Normal,None
TXN004673,ACC0109,ACC0085,8088660633,Manthan Agarwal,80279.53,2025-12-19T12:32:24,12,4,0,0,0,16.03,Low,0,Normal,None
TXN004674,ACC0057,ACC0041,5659161352,Oviya Contractor,44640.7,2026-01-21T11:21:07,11,2,0,0,0,10.34,Low,0,Normal,None
TXN004675,ACC0040,ACC0097,3971203213,Yochana Agrawal,109396.08,2026-01-01T11:06:35,11,3,0,1,0,47.35,Medium,1,Flagged,RULE003
TXN004676,ACC0109,ACC0031,3196545325,Charita Verma,74950.0,2025-07-30T18:53:49,18,2,0,0,0,22.2,Low,0,Normal,None
TXN004677,ACC0059,ACC0099,6715705115,Lajita Parmar,76981.48,2026-01-15T14:08:46,14,3,0,0,1,39.31,Medium,1,Flagged,RULE001
TXN004678,ACC0090,ACC0022,4011966884,Aishani Grover,13510.1,2026-05-24T16:01:23,16,6,0,0,0,8.43,Low,0,Normal,None
TXN004679,ACC0117,ACC0099,6715705115,Wriddhish Ramachandran,1990.2,2025-11-16T22:23:48,22,6,0,0,0,9.22,Low,0,Normal,None
TXN004680,ACC0003,ACC0117,4178659381,Upma Lanka,12834.1,2025-04-30T12:02:47,12,2,0,0,0,9.11,Low,0,Normal,None
TXN004681,ACC0083,ACC0064,6242173772,Ira Mutti,26083.96,2026-03-14T10:07:06,10,5,0,0,0,13.77,Low,0,Normal,None
TXN004682,ACC0008,ACC0105,2272368870,Radha Bedi,14574.23,2026-01-02T16:00:41,16,4,0,0,1,36.06,Medium,1,Flagged,RULE001
TXN004683,ACC0106,ACC0067,9018065507,Qarin Savant,62769.59,2025-03-20T15:46:53,15,3,0,0,0,21.73,Low,0,Normal,None
TXN004684,ACC0001,ACC0075,6231117883,Jagat Dewan,975468.68,2025-11-03T19:43:35,19,0,0,1,0,41.47,Medium,1,Flagged,RULE003
TXN004685,ACC0100,ACC0028,1118543408,Aadi Lanka,79777.72,2025-07-28T16:42:45,16,0,0,0,0,24.29,Low,0,Normal,None
TXN004686,ACC0072,ACC0128,8822944679,Shravya Boase,88689.4,2025-05-03T16:45:49,16,5,0,0,0,20.78,Low,0,Normal,None
TXN004687,ACC0014,ACC0031,3196545325,Ansh Goswami,82379.91,2025-10-15T10:39:48,10,2,0,0,0,23.67,Low,0,Normal,None
TXN004688,ACC0044,ACC0030,8672650595,Abdul Bose,36987.21,2025-06-01T19:44:26,19,6,0,0,0,16.61,Low,0,Normal,None
TXN004689,ACC0078,ACC0067,9018065507,Sanya Doshi,5382.71,2025-05-12T02:37:36,2,0,1,0,0,35.37,Medium,1,Flagged,RULE002
TXN004690,ACC0080,ACC0024,9239688178,Ekantika Vig,8925.2,2025-04-03T13:52:56,13,3,0,0,0,9.4,Low,0,Normal,None
TXN004691,ACC0040,ACC0028,1118543408,Ria Ranganathan,98102.11,2025-12-07T18:57:46,18,6,0,0,1,30.88,Medium,1,Flagged,RULE001
TXN004692,ACC0113,ACC0090,2395925222,Veda Gola,1057036.53,2026-02-04T02:42:22,2,2,1,1,0,67.32,High,1,Flagged,RULE002|RULE003
TXN004693,ACC0123,ACC0110,5146780827,Nikita Maharaj,15607.13,2026-04-02T09:22:31,9,3,0,0,0,7.63,Low,0,Normal,None
TXN004694,ACC0102,ACC0028,1118543408,Ranbir Sridhar,31158.29,2025-08-07T13:29:54,13,3,0,0,0,15.8,Low,0,Normal,None
TXN004695,ACC0087,ACC0027,6493800024,Dipta Mody,51339.78,2025-04-15T10:49:02,10,1,0,0,0,13.35,Low,0,Normal,None
TXN004696,ACC0047,ACC0124,1610900200,Vedhika Chaudhry,948.75,2025-07-12T17:36:13,17,5,0,0,0,7.95,Low,0,Normal,None
TXN004697,ACC0088,ACC0011,7393195616,Forum Lal,68225.72,2025-03-06T08:55:40,8,3,0,0,0,18.67,Low,0,Normal,None
TXN004698,ACC0042,ACC0035,4642197907,Hiral Hari,10157.96,2026-03-01T10:17:54,10,6,0,0,0,6.12,Low,0,Normal,None
TXN004699,ACC0107,ACC0044,4464161270,Urvashi Panchal,56536.88,2025-06-30T15:50:41,15,0,0,0,0,16.57,Low,0,Normal,None
TXN004700,ACC0059,ACC0041,5659161352,Tejas Dasgupta,66570.89,2025-11-09T10:29:30,10,6,0,0,0,13.89,Low,0,Normal,None
TXN004701,ACC0041,ACC0097,3971203213,Qarin Lata,3479.39,2025-07-27T13:31:18,13,6,0,0,0,1.62,Low,0,Normal,None
TXN004702,ACC0036,ACC0007,3849232839,Eta Palla,20401.8,2026-02-24T09:29:54,9,1,0,0,0,5.8,Low,0,Normal,None
TXN004703,ACC0074,ACC0062,7767538527,Amaira Malhotra,89393.11,2025-09-17T19:45:08,19,2,0,0,0,20.87,Low,0,Normal,None
TXN004704,ACC0111,ACC0040,6679017210,Tamanna Patil,78965.02,2025-04-06T11:16:55,11,6,0,0,0,21.88,Low,0,Normal,None
TXN004705,ACC0117,ACC0093,5071897791,Ishaan Sankar,77683.82,2026-01-06T17:19:26,17,1,0,0,0,23.32,Low,0,Normal,None
TXN004706,ACC0064,ACC0001,8067372072,Kiaan Pall,8696.05,2025-05-05T17:10:59,17,0,0,0,0,9.74,Low,0,Normal,None
TXN004707,ACC0075,ACC0128,8822944679,Hritik Sabharwal,144675.93,2026-03-04T17:26:04,17,2,0,1,0,39.25,Medium,1,Flagged,RULE003
TXN004708,ACC0007,ACC0123,5010075517,Aarav Nanda,97630.79,2025-02-09T15:57:37,15,6,0,0,1,41.23,Medium,1,Flagged,RULE001
TXN004709,ACC0086,ACC0059,3980491761,Indira Bandi,82481.42,2025-12-17T14:38:47,14,2,0,0,0,18.09,Low,0,Normal,None
TXN004710,ACC0061,ACC0032,6111349421,Gabriel Mane,61968.68,2026-03-30T02:21:47,2,0,1,0,0,35.13,Medium,1,Flagged,RULE002
TXN004711,ACC0025,ACC0020,9292791081,Meera Sura,53055.91,2025-12-28T02:50:12,2,6,1,0,0,30.4,Medium,1,Flagged,RULE002
TXN004712,ACC0020,ACC0120,7313226025,Jagvi Ratta,78871.06,2025-11-27T16:31:38,16,3,0,0,0,16.21,Low,0,Normal,None
TXN004713,ACC0055,ACC0054,8995059760,Xavier Handa,37473.43,2026-01-05T17:08:24,17,0,0,0,0,8.52,Low,0,Normal,None
TXN004714,ACC0091,ACC0123,5010075517,Brijesh Dada,70339.28,2025-01-06T08:16:57,8,0,0,0,0,15.29,Low,0,Normal,None
TXN004715,ACC0026,ACC0025,1977515194,Aditya Ramaswamy,31885.38,2026-03-12T12:21:03,12,3,0,0,0,9.81,Low,0,Normal,None
TXN004716,ACC0103,ACC0017,5736462531,Nandini Naik,83154.38,2025-02-06T11:37:19,11,3,0,0,0,22.27,Low,0,Normal,None
TXN004717,ACC0039,ACC0064,6242173772,Vidhi Dey,66803.55,2025-07-21T09:09:27,9,0,0,0,0,16.81,Low,0,Normal,None
TXN004718,ACC0019,ACC0004,2139027119,Qasim Varkey,4685.95,2025-02-17T15:31:23,15,0,0,0,1,36.87,Medium,1,Flagged,RULE001
TXN004719,ACC0025,ACC0058,1346078411,Ikbal Dugar,29584.1,2025-03-13T18:36:35,18,3,0,0,0,14.83,Low,0,Normal,None
TXN004720,ACC0061,ACC0071,3019952485,Waida Sunder,47962.44,2025-12-05T16:43:31,16,4,0,0,0,16.82,Low,0,Normal,None
TXN004721,ACC0054,ACC0067,9018065507,Maanas Ganesan,660114.8,2025-11-29T13:20:50,13,5,0,1,0,42.2,Medium,1,Flagged,RULE003
TXN004722,ACC0041,ACC0026,7006365648,Ayushman Majumdar,56422.19,2025-02-28T12:36:50,12,4,0,0,0,14.51,Low,0,Normal,None
TXN004723,ACC0070,ACC0090,2395925222,Bhavika Oak,76067.89,2025-05-21T16:57:27,16,2,0,0,0,19.46,Low,0,Normal,None
TXN004724,ACC0117,ACC0123,5010075517,Agastya Munshi,59403.47,2025-08-03T20:15:42,20,6,0,0,0,17.61,Low,0,Normal,None
TXN004725,ACC0050,ACC0019,4482238042,Nathan Rama,10527.6,2025-07-07T12:56:36,12,0,0,0,0,6.95,Low,0,Normal,None
TXN004726,ACC0007,ACC0014,1041531046,Bishakha Sandal,80607.55,2025-05-06T16:59:57,16,1,0,0,0,24.12,Low,0,Normal,None
TXN004727,ACC0011,ACC0097,3971203213,Jeevika Behl,91518.62,2026-03-12T09:42:34,9,3,0,0,0,15.01,Low,0,Normal,None
TXN004728,ACC0128,ACC0037,1546696950,Advaith Dasgupta,9590.59,2026-01-28T18:55:24,18,2,0,0,0,2.45,Low,0,Normal,None
TXN004729,ACC0039,ACC0016,6618926823,Kamala Gulati,76373.76,2025-04-16T09:51:30,9,2,0,0,0,21.31,Low,0,Normal,None
TXN004730,ACC0089,ACC0092,9074999565,Faris Radhakrishnan,57146.7,2025-06-13T19:59:23,19,4,0,0,0,20.04,Low,0,Normal,None
TXN004731,ACC0042,ACC0051,5816198518,Orinder Tella,572719.86,2025-05-20T16:48:53,16,1,0,1,0,41.55,Medium,1,Flagged,RULE003
TXN004732,ACC0091,ACC0005,4776436931,Hemang Parmar,1567496.53,2026-02-13T18:54:11,18,4,0,1,0,32.17,Medium,1,Flagged,RULE003
TXN004733,ACC0065,ACC0047,7418301077,Pavani Doctor,61399.01,2025-05-07T10:10:15,10,2,0,0,0,21.5,Low,0,Normal,None
TXN004734,ACC0093,ACC0079,1851819913,Robert Rout,91525.67,2025-07-17T10:32:58,10,3,0,0,0,17.93,Low,0,Normal,None
TXN004735,ACC0116,ACC0127,2075321966,Praneel Ben,1526.62,2025-10-23T18:06:05,18,3,0,0,1,43.16,Medium,1,Flagged,RULE001
TXN004736,ACC0036,ACC0109,7311011808,Maanav Minhas,75764.89,2025-01-16T22:55:24,22,3,0,0,1,40.16,Medium,1,Flagged,RULE001
TXN004737,ACC0027,ACC0099,6715705115,Indrajit Kashyap,93310.11,2025-03-14T13:39:01,13,4,0,0,0,15.59,Low,0,Normal,None
TXN004738,ACC0103,ACC0100,6611903015,Aashi Sengupta,1518906.54,2025-07-24T17:23:27,17,3,0,1,0,47.2,Medium,1,Flagged,RULE003
TXN004739,ACC0021,ACC0099,6715705115,Amrita Menon,3288.7,2025-07-17T11:48:29,11,3,0,0,1,45.15,Medium,1,Flagged,RULE001
TXN004740,ACC0021,ACC0079,1851819913,Ekaja Tak,82953.4,2026-02-23T13:40:03,13,0,0,0,0,18.88,Low,0,Normal,None
TXN004741,ACC0128,ACC0092,9074999565,Fitan Soni,80803.69,2025-03-22T10:56:15,10,5,0,0,0,18.73,Low,0,Normal,None
TXN004742,ACC0092,ACC0080,3693985578,Sanaya Naik,46901.44,2025-12-31T01:09:19,1,2,1,0,0,30.4,Medium,1,Flagged,RULE002
TXN004743,ACC0038,ACC0068,6923206003,Oliver Wadhwa,93307.67,2026-03-01T22:28:00,22,6,0,0,0,17.7,Low,0,Normal,None
TXN004744,ACC0098,ACC0110,5146780827,Sarthak Suresh,15917.56,2025-05-18T01:25:38,1,6,1,0,0,31.87,Medium,1,Flagged,RULE002
TXN004745,ACC0121,ACC0035,4642197907,Laksh Keer,10200.85,2026-02-14T02:21:26,2,5,1,0,0,35.68,Medium,1,Flagged,RULE002
TXN004746,ACC0067,ACC0064,6242173772,Udant Andra,32416.8,2025-06-12T16:32:58,16,3,0,0,0,12.6,Low,0,Normal,None
TXN004747,ACC0009,ACC0072,2503068227,Chaitanya Saini,9985.05,2025-09-04T10:33:36,10,3,0,0,0,5.78,Low,0,Normal,None
TXN004748,ACC0124,ACC0077,4518871744,Abeer Bora,1394.26,2026-05-07T22:39:27,22,3,0,0,1,30.06,Medium,1,Flagged,RULE001
TXN004749,ACC0005,ACC0058,1346078411,Benjamin Sharaf,38285.35,2025-10-02T14:48:25,14,3,0,0,0,7.78,Low,0,Normal,None
TXN004750,ACC0009,ACC0093,5071897791,Hritik Solanki,92533.73,2026-05-18T15:53:35,15,0,0,0,1,35.06,Medium,1,Flagged,RULE001
TXN004751,ACC0102,ACC0109,7311011808,Reyansh D’Alia,59641.96,2025-06-04T01:10:30,1,2,1,0,0,44.34,Medium,1,Flagged,RULE002
TXN004752,ACC0080,ACC0087,7839626408,Keya Sampath,52462.01,2026-03-07T09:41:37,9,5,0,0,0,11.87,Low,0,Normal,None
TXN004753,ACC0110,ACC0099,6715705115,Keya Sodhi,79442.29,2025-08-26T14:43:00,14,1,0,0,0,17.49,Low,0,Normal,None
TXN004754,ACC0068,ACC0109,7311011808,Ikbal Dhawan,71112.18,2025-09-16T18:28:58,18,1,0,0,0,21.77,Low,0,Normal,None
TXN004755,ACC0128,ACC0123,5010075517,Devansh Nazareth,8137.17,2025-09-28T13:44:38,13,6,0,0,0,8.38,Low,0,Normal,None
TXN004756,ACC0049,ACC0063,6805759868,Urishilla Vala,43592.74,2025-06-28T18:39:55,18,5,0,0,0,13.16,Low,0,Normal,None
TXN004757,ACC0087,ACC0022,4011966884,Simon Deshmukh,16584.57,2026-03-14T02:48:57,2,5,1,0,0,26.89,Medium,1,Flagged,RULE002
TXN004758,ACC0107,ACC0006,3271782991,Yauvani Thaker,665193.56,2025-08-23T09:07:09,9,5,0,1,0,46.58,Medium,1,Flagged,RULE003
